EntrezID,GeneSymbol,ConfidenceCategory,TRIAGEhit,Pathway,InteractingGenes,NetworkGenePathways
10156,RASA4,HighConf,Yes,Ras signaling pathway,"RASAL2, RASA3, KRAS, SPRED2, MRAS","Ras signaling pathway (4), Rap1 signaling pathway (2), MAPK signaling pathway (2), Regulation of actin cytoskeleton (2), GnRH signaling pathway (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Fc epsilon RI signaling pathway (1), Long-term depression (1), Serotonergic synapse (1), Aldosterone-regulated sodium reabsorption (1), Thyroid hormone signaling pathway (1), Relaxin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Chemokine signaling pathway (1), PI3K-Akt signaling pathway (1)"
9462,RASAL2,HighConf,Yes,Ras signaling pathway,"RASA3, KRAS, SPRED2, MRAS, RASA4, HBB, HP","Ras signaling pathway (4), Rap1 signaling pathway (2), MAPK signaling pathway (2), Regulation of actin cytoskeleton (2), GnRH signaling pathway (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Fc epsilon RI signaling pathway (1), Long-term depression (1), Serotonergic synapse (1), Aldosterone-regulated sodium reabsorption (1), Thyroid hormone signaling pathway (1), Relaxin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Chemokine signaling pathway (1), PI3K-Akt signaling pathway (1)"
8241,RBM10,MedConf,Yes,,"SNRPC, HRH2","Neuroactive ligand-receptor interaction (1), Spliceosome (1)"
9584,RBM39,HighConf,Yes,,"CDC5L, PLRG1, BCAS2, PRPF38A, DDX3X","Spliceosome (4), RIG-I-like receptor signaling pathway (1)"
79171,RBM42,MedConf,Yes,,SF3B2,Spliceosome (1)
9939,RBM8A,HighConf,Yes,"RNA transport, Spliceosome",,
3516,RBPJ,MedConf,Yes,Notch signaling pathway,"NOTCH4, HDAC4, TLE2, GATA3, CREB1, HDAC2, SNW1, KAT2B, SPEN","Notch signaling pathway (4), Thyroid hormone signaling pathway (3), Spliceosome (1), Adrenergic signaling in cardiomyocytes (1), Insulin secretion (1), Renin secretion (1), Relaxin signaling pathway (1), Vasopressin-regulated water reabsorption (1), Osteoclast differentiation (1), cAMP signaling pathway (1), TNF signaling pathway (1), Thyroid hormone synthesis (1), PI3K-Akt signaling pathway (1)"
10231,RCAN2,HighConf,Yes,Thyroid hormone signaling pathway,GSK3A,Chemokine signaling pathway (1)
9986,RCE1,MedConf,Yes,,IFIH1,RIG-I-like receptor signaling pathway (1)
343035,RD3,MedConf,Yes,,EIF2S2,RNA transport (1)
5970,RELA,MedConf,Yes,"NF-kappa B signaling pathway, Toll-like receptor signaling pathway, PI3K-Akt signaling pathway, MAPK signaling pathway, TNF signaling pathway, NOD-like receptor signaling pathway, cAMP signaling pathway, Osteoclast differentiation, Chemokine signaling pathway, AGE-RAGE signaling pathway in diabetic complications, RIG-I-like receptor signaling pathway, Relaxin signaling pathway, Ras signaling pathway, T cell receptor signaling pathway, Sphingolipid signaling pathway","KAT2B, NGFR, HSD17B4, JUN, ERC1, TNFRSF1A, PSMF1, UBC, EHMT2, SYK, EHMT1, CXCL8, IL1B, PDPK1, TGFB2, CSF2, KRAS, ICAM1, TLR2, SP1, IL1A, TLR4, IL12A, MYD88, NFKBIE, IRF6, IL17A, HIST1H2BJ, HIST1H2BK, AGER, CDC34, CARD11, BCL3, TFF3, PSMC4, PSMA3, PSMD7, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, PSMB2, PSMB9, PSMA1, PSMA4, PPP2CB, RIPK1, IRAK1, IKBKB, HDAC2, RPS27A, UBB, MAP3K7, SMARCE1, NFKBIB","Proteasome (23), NF-kappa B signaling pathway (13), Toll-like receptor signaling pathway (11), T cell receptor signaling pathway (9), NOD-like receptor signaling pathway (9), TNF signaling pathway (9), Cytokine-cytokine receptor interaction (9), Osteoclast differentiation (8), MAPK signaling pathway (8), PI3K-Akt signaling pathway (8), AGE-RAGE signaling pathway in diabetic complications (8), RIG-I-like receptor signaling pathway (6), Chemokine signaling pathway (4), Thyroid hormone signaling pathway (4), Sphingolipid signaling pathway (4), Fc epsilon RI signaling pathway (4), Ras signaling pathway (3), Hematopoietic cell lineage (3), Notch signaling pathway (2), Long-term depression (2), Jak-STAT signaling pathway (2), Phagosome (2), GnRH signaling pathway (2), Aldosterone-regulated sodium reabsorption (2), Relaxin signaling pathway (2), Rap1 signaling pathway (2), Focal adhesion (2), Lysine degradation (2), Adrenergic signaling in cardiomyocytes (1), Serotonergic synapse (1), Regulation of actin cytoskeleton (1), cAMP signaling pathway (1)"
5979,RET,MedConf,Yes,,"CTNND1, KRAS, GAB2, PIK3R3, CREB1, PXN, RAP1A","Ras signaling pathway (4), Chemokine signaling pathway (4), Rap1 signaling pathway (4), Focal adhesion (3), cAMP signaling pathway (3), Regulation of actin cytoskeleton (3), Relaxin signaling pathway (3), Osteoclast differentiation (3), PI3K-Akt signaling pathway (3), Sphingolipid signaling pathway (3), Fc epsilon RI signaling pathway (3), MAPK signaling pathway (2), TNF signaling pathway (2), T cell receptor signaling pathway (2), Aldosterone-regulated sodium reabsorption (2), Thyroid hormone signaling pathway (2), AGE-RAGE signaling pathway in diabetic complications (2), Adrenergic signaling in cardiomyocytes (1), Insulin secretion (1), Renin secretion (1), Vasopressin-regulated water reabsorption (1), Thyroid hormone synthesis (1), Jak-STAT signaling pathway (1), Toll-like receptor signaling pathway (1), GnRH signaling pathway (1), Long-term depression (1), Serotonergic synapse (1)"
729857,RGPD2,MedConf,Yes,RNA transport,RANGAP1,RNA transport (1)
8601,RGS20,HighConf,Yes,,"GSK3A, GNAI3","Chemokine signaling pathway (2), Sphingolipid signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), Long-term depression (1), Serotonergic synapse (1), Renin secretion (1), Relaxin signaling pathway (1), cAMP signaling pathway (1), Rap1 signaling pathway (1)"
8787,RGS9,MedConf,Yes,,GNAI3,"Sphingolipid signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), Long-term depression (1), Serotonergic synapse (1), Renin secretion (1), Relaxin signaling pathway (1), Chemokine signaling pathway (1), cAMP signaling pathway (1), Rap1 signaling pathway (1)"
388,RHOB,MedConf,Yes,,"SYK, PDPK1, ARHGEF6, ARHGAP5, CDC42, NGFR, ARHGDIB, PKN2","PI3K-Akt signaling pathway (4), Focal adhesion (3), Ras signaling pathway (2), Rap1 signaling pathway (2), T cell receptor signaling pathway (2), Regulation of actin cytoskeleton (2), Fc epsilon RI signaling pathway (2), Vasopressin-regulated water reabsorption (1), Cytokine-cytokine receptor interaction (1), GnRH signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Chemokine signaling pathway (1), MAPK signaling pathway (1), Sphingolipid signaling pathway (1), Aldosterone-regulated sodium reabsorption (1), Thyroid hormone signaling pathway (1), Osteoclast differentiation (1), NF-kappa B signaling pathway (1)"
54509,RHOF,HighConf,Yes,,"ARHGAP5, CDC42, ARHGDIB, ARHGEF6","Regulation of actin cytoskeleton (2), Focal adhesion (2), Vasopressin-regulated water reabsorption (1), GnRH signaling pathway (1), T cell receptor signaling pathway (1), Ras signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Chemokine signaling pathway (1), Rap1 signaling pathway (1), MAPK signaling pathway (1)"
171177,RHOV,MedConf,Yes,,"ARHGAP5, CDC42, ARHGDIB, ARHGEF6","Regulation of actin cytoskeleton (2), Focal adhesion (2), Vasopressin-regulated water reabsorption (1), GnRH signaling pathway (1), T cell receptor signaling pathway (1), Ras signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Chemokine signaling pathway (1), Rap1 signaling pathway (1), MAPK signaling pathway (1)"
83547,RILP,MedConf,Yes,Phagosome,"KIF18A, DYNC1I1, DYNC2LI1, HLA-DQA2, DYNC1H1, TUBA4A, KIF4A, DCTN4, DYNC1I2, DYNLL1, TUBA1A","Phagosome (6), Vasopressin-regulated water reabsorption (6), Hematopoietic cell lineage (1)"
8737,RIPK1,MedConf,Yes,"NF-kappa B signaling pathway, Toll-like receptor signaling pathway, TNF signaling pathway, NOD-like receptor signaling pathway, RIG-I-like receptor signaling pathway","IKBKB, RPS27A, UBB, MAP3K3, MAP3K7, NFKBIB, RELA, STAT1, GNB2L1, TNFRSF1A, TICAM1, UBC, MAP2K6, CFLAR, CD14, TLR4, IFIH1, MADD, CYLD, LY96","Toll-like receptor signaling pathway (9), NF-kappa B signaling pathway (9), Osteoclast differentiation (7), NOD-like receptor signaling pathway (7), MAPK signaling pathway (7), RIG-I-like receptor signaling pathway (6), TNF signaling pathway (6), Chemokine signaling pathway (4), T cell receptor signaling pathway (4), PI3K-Akt signaling pathway (3), Phagosome (2), GnRH signaling pathway (2), Sphingolipid signaling pathway (2), AGE-RAGE signaling pathway in diabetic complications (2), Ras signaling pathway (2), Hematopoietic cell lineage (1), Regulation of actin cytoskeleton (1), Fc epsilon RI signaling pathway (1), Rap1 signaling pathway (1), Cytokine-cytokine receptor interaction (1), Jak-STAT signaling pathway (1), Thyroid hormone signaling pathway (1), Relaxin signaling pathway (1), cAMP signaling pathway (1)"
6019,RLN2,MedConf,Yes,Relaxin signaling pathway,"GPBAR1, HRH2, GNG3, GNG10, ADRB2, INSL3, SCT, RLN3, GHRH, PTGER2, GPR15, HTR6, PTGIR, DRD5, P2RY11, VIPR1, MC2R, CALCR","Neuroactive ligand-receptor interaction (10), cAMP signaling pathway (5), Relaxin signaling pathway (4), Serotonergic synapse (3), Renin secretion (2), Ras signaling pathway (2), Chemokine signaling pathway (2), PI3K-Akt signaling pathway (2), Osteoclast differentiation (1), Adrenergic signaling in cardiomyocytes (1)"
117579,RLN3,MedConf,Yes,Relaxin signaling pathway,"TAS2R50, GHRH, PTGER2, GPR15, HTR6, PTGIR, DRD5, P2RY11, VIPR1, MC2R, CALCR, RLN2, S1PR2, GPBAR1, HRH2, GNG3, GNG10, C5, GNAI3, AGT, DRD2, CXCL8, ADRB2, INSL3, CXCR5, CHRM2, CCR8, CXCR3, CXCR4, BDKRB1, TAS2R7, NPY, SSTR4, NMUR2, MTNR1B, CXCL13, PF4, PNOC, CXCL11, HTR1A, PTGDR2, FPR3, NPBWR2, NMS, HCAR2, SCT, OPRM1","Neuroactive ligand-receptor interaction (21), cAMP signaling pathway (11), Chemokine signaling pathway (11), Cytokine-cytokine receptor interaction (8), Serotonergic synapse (5), Relaxin signaling pathway (5), Renin secretion (4), PI3K-Akt signaling pathway (3), Toll-like receptor signaling pathway (2), Regulation of actin cytoskeleton (2), Adrenergic signaling in cardiomyocytes (2), Rap1 signaling pathway (2), Sphingolipid signaling pathway (2), Ras signaling pathway (2), RIG-I-like receptor signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), NOD-like receptor signaling pathway (1), NF-kappa B signaling pathway (1), Long-term depression (1), Osteoclast differentiation (1)"
91445,RNF185,MedConf,Yes,,CFTR,cAMP signaling pathway (1)
9616,RNF7,HighConf,Yes,,PLRG1,Spliceosome (1)
6120,RPE,MedConf,Yes,,"PKN2, DNM1","Synaptic vesicle cycle (1), PI3K-Akt signaling pathway (1)"
23322,RPGRIP1L,MedConf,Yes,,"DYNC1H1, TUBA4A, DYNC1I2, DYNLL1, YWHAG, TUBA1A","Phagosome (4), Vasopressin-regulated water reabsorption (3), PI3K-Akt signaling pathway (1)"
6143,RPL19,MedConf,Yes,,"EIF2S3, EIF4G1, EIF4B, EIF3A, EIF3J, EIF3B, EIF2S1, EIF2S2, EIF4A1, EIF3I","RNA transport (10), PI3K-Akt signaling pathway (1)"
6147,RPL23A,MedConf,Yes,,"HNRNPM, EIF3I, EIF2S3, EIF4G1, EIF4B, EIF3A, EIF3J, EIF3B, EIF2S1, EIF2S2, EIF4A1","RNA transport (10), PI3K-Akt signaling pathway (1), Spliceosome (1)"
6152,RPL24,HighConf,Yes,,"EIF4G1, EIF4B, EIF3A, EIF3J, EIF3B, EIF2S1, EIF2S2, EIF4A1, PSMB1, EIF3I, EIF2S3","RNA transport (10), Proteasome (1), PI3K-Akt signaling pathway (1)"
51121,RPL26L1,MedConf,Yes,,"NUP43, EIF4G1, EIF4B, EIF3A, EIF3J, EIF3B, EIF2S1, EIF2S2, EIF4A1, EIF3I, ATP1B3, EIF2S3","RNA transport (11), Adrenergic signaling in cardiomyocytes (1), Insulin secretion (1), Protein digestion and absorption (1), Aldosterone-regulated sodium reabsorption (1), Thyroid hormone signaling pathway (1), cAMP signaling pathway (1), Thyroid hormone synthesis (1), PI3K-Akt signaling pathway (1)"
6155,RPL27,MedConf,Yes,,"EIF4G1, EIF4B, EIF3A, EIF3J, EIF3B, EIF2S1, EIF2S2, PABPC4, EIF4A1, EIF3I, EIF2S3","RNA transport (11), PI3K-Akt signaling pathway (1)"
6122,RPL3,MedConf,Yes,,"EIF4G1, EIF4B, EIF3A, EIF3J, EIF3B, EIF2S1, EIF2S2, EIF4A1, EIF3I, EIF2S3","RNA transport (10), PI3K-Akt signaling pathway (1)"
6160,RPL31,HighConf,Yes,,"EIF4G1, EIF4B, EIF3A, EIF3J, EIF3B, EIF2S1, EIF2S2, EIF4A1, HNRNPM, EIF3I, EIF2S3","RNA transport (10), Spliceosome (1), PI3K-Akt signaling pathway (1)"
6161,RPL32,HighConf,Yes,,"EIF4G1, EIF4B, EIF3A, EIF3J, EIF3B, EIF2S1, EIF2S2, EIF4A1, EIF3I, EIF2S3","RNA transport (10), PI3K-Akt signaling pathway (1)"
6166,RPL36AL,HighConf,Yes,,"EIF4A1, EIF3I, EIF2S3, EIF4G1, EIF4B, EIF3A, EIF3J, EIF3B, EIF2S1, EIF2S2","RNA transport (10), PI3K-Akt signaling pathway (1)"
6167,RPL37,MedConf,Yes,,"EIF4A1, EIF3I, EIF2S3, EIF4G1, EIF4B, EIF3A, EIF3J, EIF3B, EIF2S1, EIF2S2","RNA transport (10), PI3K-Akt signaling pathway (1)"
6123,RPL3L,MedConf,Yes,,"EIF4G1, EIF4B, EIF3A, EIF3J, EIF3B, EIF2S1, EIF2S2, PABPC4, EIF4A1, EIF3I, EIF2S3","RNA transport (11), PI3K-Akt signaling pathway (1)"
6124,RPL4,MedConf,Yes,,"EIF4G1, EIF4B, EIF3A, EIF3J, EIF3B, EIF2S1, EIF2S2, EIF4A1, EIF3I, EIF2S3","RNA transport (10), PI3K-Akt signaling pathway (1)"
6181,RPLP2,HighConf,Yes,,"EIF4G1, EIF4B, EIF3A, EIF3J, EIF3B, EIF2S1, EIF2S2, RPP25, ATP1B2, EIF4A1, EIF3I, ATP1B3, EIF2S3","RNA transport (11), Adrenergic signaling in cardiomyocytes (2), Insulin secretion (2), Protein digestion and absorption (2), Aldosterone-regulated sodium reabsorption (2), Thyroid hormone signaling pathway (2), cAMP signaling pathway (2), Thyroid hormone synthesis (2), PI3K-Akt signaling pathway (1)"
54913,RPP25,HighConf,Yes,RNA transport,"RPP40, BMS1, C18orf21, NOP14, RPP25L, RPS2, RPS8, RPS27A, RPLP2, DIEXF, RRP9, NOC4L, UTP18",RNA transport (2)
138716,RPP25L,MedConf,Yes,RNA transport,"RPP25, RPP40",RNA transport (2)
10799,RPP40,MedConf,Yes,RNA transport,"BMS1, NOP14, RPP25L, RPS2, RPS8, RPS27A, DIEXF, RRP9, NOC4L, UTP18, RPP25",RNA transport (2)
6187,RPS2,HighConf,Yes,,"EIF3I, EIF2S3, EIF4G1, EIF4B, EIF3A, EIF3J, EIF3B, EIF2S1, EIF2S2, RPP25, RPP40, EIF4A1","RNA transport (12), PI3K-Akt signaling pathway (1)"
6233,RPS27A,MedConf,Yes,,"UBE2I, EIF4G1, EIF4B, EIF3A, EIF3J, MAP3K7, ISG15, EIF3B, EIF2S1, EIF2S2, NFKBIB, RELA, KAT2B, CLTC, POLE, PARD3, CDC42, NGFR, SMAD4, SYT1, RAB5A, EGFR, CCNE1, LIG1, SCNN1G, TNFRSF1A, TICAM1, PSMF1, EHMT2, PPP2R5A, CLTA, EHMT1, RPP25, CXCL8, RPP40, ADRB2, CD14, CFTR, DNM1, PARP1, POLD3, FGF9, TACR1, CHRM2, FGF10, KRAS, TLR4, NFKBIE, SCNN1A, CYLD, POLD4, MAP3K8, JAG1, LY96, DTX1, BRAP, PPP2R5E, SUMO3, EIF4A1, PSMC4, PSMA3, PSMD7, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, PSMB2, PSMB9, PSMA1, PCNA, XAB2, PSMA4, PPP2CB, RIPK1, IRAK1, EIF3I, IKBKB, EIF2S3","Proteasome (23), RNA transport (14), PI3K-Akt signaling pathway (14), NF-kappa B signaling pathway (13), MAPK signaling pathway (11), Toll-like receptor signaling pathway (11), Ras signaling pathway (10), T cell receptor signaling pathway (8), RIG-I-like receptor signaling pathway (8), NOD-like receptor signaling pathway (8), Chemokine signaling pathway (7), TNF signaling pathway (7), Rap1 signaling pathway (7), Regulation of actin cytoskeleton (7), Sphingolipid signaling pathway (6), Base excision repair (6), Osteoclast differentiation (5), AGE-RAGE signaling pathway in diabetic complications (5), Adrenergic signaling in cardiomyocytes (4), Neuroactive ligand-receptor interaction (4), cAMP signaling pathway (4), Synaptic vesicle cycle (4), Cytokine-cytokine receptor interaction (4), Notch signaling pathway (3), Aldosterone-regulated sodium reabsorption (3), Phagosome (3), GnRH signaling pathway (3), Relaxin signaling pathway (3), Long-term depression (2), Thyroid hormone signaling pathway (2), Lysine degradation (2), Focal adhesion (2), Spliceosome (1), Fc epsilon RI signaling pathway (1), Serotonergic synapse (1), Hematopoietic cell lineage (1), Renin secretion (1), Vasopressin-regulated water reabsorption (1)"
6202,RPS8,MedConf,Yes,,"EIF2S3, EIF4G1, EIF4B, EIF3A, EIF3J, EIF3B, EIF2S1, EIF2S2, RPP25, RPP40, ATP1B2, EIF4A1, EIF3I, ATP1B3","RNA transport (12), Adrenergic signaling in cardiomyocytes (2), Insulin secretion (2), Protein digestion and absorption (2), Aldosterone-regulated sodium reabsorption (2), Thyroid hormone signaling pathway (2), cAMP signaling pathway (2), Thyroid hormone synthesis (2), PI3K-Akt signaling pathway (1)"
10692,RRH,MedConf,Yes,,"GNG3, GNG10","Serotonergic synapse (2), Ras signaling pathway (2), Relaxin signaling pathway (2), Chemokine signaling pathway (2), PI3K-Akt signaling pathway (2)"
23378,RRP8,MedConf,Yes,,"HDAC2, SUV39H1","Lysine degradation (1), Notch signaling pathway (1), Thyroid hormone signaling pathway (1)"
9136,RRP9,MedConf,Yes,,"RPP25, RPP40, THOC1","RNA transport (3), Spliceosome (1)"
57142,RTN4,HighConf,Yes,,"ATP1B3, NGFR, CFL1, HNRNPM","Spliceosome (1), Regulation of actin cytoskeleton (1), Ras signaling pathway (1), Rap1 signaling pathway (1), Cytokine-cytokine receptor interaction (1), PI3K-Akt signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), Insulin secretion (1), Protein digestion and absorption (1), Aldosterone-regulated sodium reabsorption (1), Thyroid hormone signaling pathway (1), cAMP signaling pathway (1), Thyroid hormone synthesis (1)"
861,RUNX1,MedConf,Yes,,"SPI1, HDAC2, SMAD4","AGE-RAGE signaling pathway in diabetic complications (1), Notch signaling pathway (1), Thyroid hormone signaling pathway (1), Osteoclast differentiation (1)"
6279,S100A8,HighConf,Yes,,"TLR4, MYD88, LY96, TIRAP","Toll-like receptor signaling pathway (4), NF-kappa B signaling pathway (4), NOD-like receptor signaling pathway (2), Phagosome (1), PI3K-Akt signaling pathway (1)"
9294,S1PR2,MedConf,Yes,"Neuroactive ligand-receptor interaction, Sphingolipid signaling pathway","GNA15, GNA11, GNG3, GNG10, C5, GNAI3, AGT, DRD2, CXCL8, GNAO1, CXCR5, CHRM2, CCR8, CXCR3, CXCR4, BDKRB1, TAS2R7, NPY, SSTR4, NMUR2, MTNR1B, CXCL13, PF4, PNOC, CXCL11, HTR1A, PTGDR2, FPR3, NPBWR2, NMS, HCAR2, OPRM1, RLN3, TAS2R50","Chemokine signaling pathway (11), Neuroactive ligand-receptor interaction (10), Cytokine-cytokine receptor interaction (8), Relaxin signaling pathway (6), cAMP signaling pathway (6), Serotonergic synapse (5), PI3K-Akt signaling pathway (3), Long-term depression (3), Rap1 signaling pathway (3), Toll-like receptor signaling pathway (2), Regulation of actin cytoskeleton (2), Renin secretion (2), Ras signaling pathway (2), RIG-I-like receptor signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), NOD-like receptor signaling pathway (1), NF-kappa B signaling pathway (1), Sphingolipid signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), GnRH signaling pathway (1), Insulin secretion (1)"
6294,SAFB,MedConf,Yes,,"ACIN1, SF3B6, NCSTN","Spliceosome (2), Notch signaling pathway (1), RNA transport (1)"
10284,SAP18,MedConf,Yes,RNA transport,,
29115,SAP30BP,MedConf,Yes,,"THOC1, DYNC1H1, HDAC2, SIN3A","Thyroid hormone signaling pathway (2), Notch signaling pathway (1), Phagosome (1), Vasopressin-regulated water reabsorption (1), Spliceosome (1), RNA transport (1)"
55206,SBNO1,MedConf,Yes,,SRSF2,Spliceosome (1)
950,SCARB2,MedConf,Yes,,"CLTA, ADRB2, CFTR, DNM1, TACR1, CHRM2, CLTC, SYT1, RAB5A, EGFR","Synaptic vesicle cycle (4), Neuroactive ligand-receptor interaction (3), cAMP signaling pathway (3), Ras signaling pathway (2), Regulation of actin cytoskeleton (2), PI3K-Akt signaling pathway (2), GnRH signaling pathway (1), Relaxin signaling pathway (1), Focal adhesion (1), Rap1 signaling pathway (1), MAPK signaling pathway (1), Cytokine-cytokine receptor interaction (1), Phagosome (1), Vasopressin-regulated water reabsorption (1), Adrenergic signaling in cardiomyocytes (1), Renin secretion (1)"
10389,SCML2,MedConf,Yes,,"HDAC2, EZH1","Lysine degradation (1), Notch signaling pathway (1), Thyroid hormone signaling pathway (1)"
6337,SCNN1A,MedConf,Yes,Aldosterone-regulated sodium reabsorption,"WNK3, RPS27A, UBB, SCNN1G, UBC",Aldosterone-regulated sodium reabsorption (1)
6340,SCNN1G,MedConf,Yes,Aldosterone-regulated sodium reabsorption,"UBC, SCNN1A, WNK3, RPS27A, UBB, CTSD","Sphingolipid signaling pathway (1), Aldosterone-regulated sodium reabsorption (1)"
6343,SCT,MedConf,Yes,,"RLN3, PTGER2, HTR6, PTGIR, DRD5, P2RY11, VIPR1, MC2R, CALCR, RLN2, HRH2, GNG3, GNG10, ADRB2, INSL3","Neuroactive ligand-receptor interaction (10), Relaxin signaling pathway (5), cAMP signaling pathway (5), Serotonergic synapse (3), Renin secretion (2), Ras signaling pathway (2), Chemokine signaling pathway (2), PI3K-Akt signaling pathway (2), Adrenergic signaling in cardiomyocytes (1), Osteoclast differentiation (1)"
