"","EntrezID","GeneSymbol","GeneMappingID","ConfidenceCategory","Group","Pathway","Allnet.count","Ntwrk.all","NtwrkCount.RNA transport","Ntwrk.RNA transport","NtwrkCount.Pyrimidine metabolism","Ntwrk.Pyrimidine metabolism","NtwrkCount.Ribosome","Ntwrk.Ribosome","Total_Path_Hits.net.count"
"451",6189,"RPS3A",70,"HighConf","Ribosome","Ribosome",67,"RPL30, RPL18, RPS24, RPLP2, RPL11, RPS25, RPS23, EEF2, RPL32, RPS29, RPL27A, RPL6, RPL17, RPS20, RPS28, RPS11, RPS10, RPS14, RPS26, RPL21, RPL15, RPL37A, RPL19, RPL36, RPL29, RPL38, RPL13, RPL37, RPL26, RPL27, RPL3, RPL34, RPL8, RPL13A, EIF3I, NCBP2, NCBP1, EIF3A, EIF3K, EIF2S3, EIF1AX, EIF4G1, SRP19, SEC61B, EIF4A3, EIF3D, EIF4E, SRP9, UPF1, PPP2CA, RPS13, RPS17, RPS27A, RPL24, RPLP1, RPL23A, RPL7, RPS4X, RPS15A, RPS19, RPS27, RPL14, RPS9, RPL9, RPL18A, RPS5, RPLP0",11,"UPF1, NCBP2, NCBP1, EIF4G1, EIF4E, EIF4A3, EIF3I, EIF3D, EIF3A, EIF2S3, EIF1AX",0,NA,50,"RPS9, RPS5, RPS4X, RPS29, RPS28, RPS27A, RPS27, RPS26, RPS25, RPS24, RPS23, RPS20, RPS19, RPS17, RPS15A, RPS14, RPS13, RPS11, RPS10, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL7, RPL6, RPL38, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL27A, RPL27, RPL26, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL18, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11",61
"452",6191,"RPS4X",62,"HighConf","Ribosome","Ribosome",70,"RPLP1, RPLP0, RPS13, RPL24, RPL7, RPS19, RPS9, RPS3A, RPL30, RPL18, RPS24, RPLP2, RPL11, RPS25, RPS23, EEF2, RPL32, RPS29, EIF6, RPL27A, RPL6, RPL17, RPS20, RPS28, RPS11, RPS10, RPS14, RPS26, RPL21, FBL, RPL15, RPL37A, RPL19, RPL36, RPL29, RPL38, RPL13, RPL37, RPL26, RPL27, RPL3, RPL34, RPL8, RPL13A, EIF3I, NCBP2, NCBP1, EIF3A, EIF3K, EIF2S3, EIF1AX, TSR1, EIF4G1, SRP19, NOP58, SEC61B, EIF4A3, EIF3D, EIF4E, SRP9, UPF1, PPP2CA, RPL9, RPS5, RPS15A, RPL14, RPL18A, RPS27A, RPS27, RPL23A",11,"UPF1, NCBP2, NCBP1, EIF4G1, EIF4E, EIF4A3, EIF3I, EIF3D, EIF3A, EIF2S3, EIF1AX",0,NA,49,"RPS9, RPS5, RPS3A, RPS29, RPS28, RPS27A, RPS27, RPS26, RPS25, RPS24, RPS23, RPS20, RPS19, RPS15A, RPS14, RPS13, RPS11, RPS10, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL7, RPL6, RPL38, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL27A, RPL27, RPL26, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL18, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11",60
"453",6193,"RPS5",33,"HighConf","Ribosome","Ribosome",75,"RPL9, RPS27A, PPP2CA, RPS27, RPS17, RPS15A, RPL18A, RPL14, RPL23A, RPS4X, RPLP1, RPLP0, RPS13, RPL24, RPL7, RPS19, RPS9, RPS3A, RPL30, RPL18, RPS24, RPLP2, RPL11, RPS25, RPS23, EEF2, RPL32, RPS29, EIF6, RPL27A, RPL6, RPL17, RPS20, RPS28, RPS11, RPS10, RPS14, RPS26, RPL21, FBL, RPL15, RPL37A, RPL19, RPL36, RPL29, RPL38, RPL13, RPL37, RPL26, TTC37, RPL27, RPL3, RPL34, RPL8, RPL13A, EIF3I, NCBP2, NCBP1, EIF3A, EIF3K, EIF2S3, EIF1AX, EIF4G1, SRP19, SEC61B, EIF4A3, EIF3D, EIF4E, SRP9, UPF1, MRPS15, PSMD14, TUFM, MRPS2, MRPS16",11,"UPF1, NCBP2, NCBP1, EIF4G1, EIF4E, EIF4A3, EIF3I, EIF3D, EIF3A, EIF2S3, EIF1AX",0,NA,53,"RPS9, RPS4X, RPS3A, RPS29, RPS28, RPS27A, RPS27, RPS26, RPS25, RPS24, RPS23, RPS20, RPS19, RPS17, RPS15A, RPS14, RPS13, RPS11, RPS10, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL7, RPL6, RPL38, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL27A, RPL27, RPL26, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL18, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11, MRPS2, MRPS16, MRPS15",64
"454",6198,"RPS6KB1",384,"HighConf","Novel",NA,8,"MLST8, EIF4E, RAC1, EIF3A, PPP2CA, EIF4G1, RPTOR, NCBP1",4,"NCBP1, EIF4G1, EIF4E, EIF3A",0,NA,0,NA,4
"455",6203,"RPS9",69,"MedConf","Ribosome","Ribosome",20,"RPS3A, RPS24, RPS25, RPS23, EEF2, RPS29, RPS20, RPS28, RPS11, RPS10, RPS14, RPS26, RPS4X, RPS13, RPS19, RPS27A, RPS15A, RPS27, RPS5, RPS17",0,NA,0,NA,19,"RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27A, RPS27, RPS26, RPS25, RPS24, RPS23, RPS20, RPS19, RPS17, RPS15A, RPS14, RPS13, RPS11, RPS10",19
"456",57521,"RPTOR",306,"MedConf","Novel",NA,9,"PRKAG2, RB1CC1, RPS6KB1, DEPTOR, MLST8, EIF4E, YWHAE, YWHAZ, YWHAG",1,"EIF4E",0,NA,0,NA,1
"457",8568,"RRP1",485,"HighConf","Novel",NA,5,"CEBPZ, EIF6, BRIX1, GTPBP4, NIP7",0,NA,0,NA,0,NA,0
"458",51187,"RSL24D1",530,"HighConf","Ribosome","Ribosome",5,"GNL2, PES1, GTPBP4, NLE1, EIF6",0,NA,0,NA,0,NA,0
"459",51750,"RTEL1",441,"MedConf","Novel",NA,5,"ABCB7, NUBP2, FAM96B, CIAO1, ERCC2",0,NA,0,NA,0,NA,0
"460",8607,"RUVBL1",50,"HighConf","Novel",NA,13,"PTMA, MAX, HCFC1, ACTB, NOP58, NCL, NPM1, TAF9, TEX10, CENPN, UPF1, CENPI, CAD",1,"UPF1",1,"CAD",0,NA,2
"461",6262,"RYR2",412,"HighConf","Novel","Cardiac muscle contraction",3,"CAMK2B, PPP2CA, PPP1CA",0,NA,0,NA,0,NA,0
"462",79595,"SAP130",260,"HighConf","Novel",NA,7,"TAF9, TTF1, SAP30BP, TAF5, SF3A2, TADA3, SIN3A",0,NA,0,NA,0,NA,0
"463",29115,"SAP30BP",245,"HighConf","Novel",NA,9,"RBM17, U2AF2, SAP130, HRH1, TTF1, DDB1, SF3A2, SIN3A, WDR77",0,NA,0,NA,0,NA,0
"464",84324,"SARNP",488,"MedConf","Novel",NA,3,"SNRPC, THOC7, THOC3",2,"THOC7, THOC3",0,NA,0,NA,2
"465",6301,"SARS",439,"MedConf","Novel","Aminoacyl-tRNA biosynthesis",1,"PSTK",0,NA,0,NA,0,NA,0
"466",54938,"SARS2",391,"HighConf","Novel","Aminoacyl-tRNA biosynthesis",2,"NENF, PSTK",0,NA,0,NA,0,NA,0
"467",9733,"SART3",499,"HighConf","Novel",NA,8,"LSM3, LSM2, LSM4, TXNL4A, PRPF4, PPIH, LSM7, ZMAT2",0,NA,0,NA,0,NA,0
"468",163786,"SASS6",176,"HighConf","Novel",NA,2,"CENPJ, KEAP1",0,NA,0,NA,0,NA,0
"469",6304,"SATB1",500,"MedConf","Novel",NA,1,"UBE2I",1,"UBE2I",0,NA,0,NA,1
"470",57466,"SCAF4",147,"HighConf","Novel",NA,4,"NCBP2, NCBP1, EXOSC10, EIF4G1",3,"NCBP2, NCBP1, EIF4G1",0,NA,0,NA,3
"471",6340,"SCNN1G",510,"MedConf","Novel",NA,1,"RPS27A",0,NA,0,NA,1,"RPS27A",1
"472",163859,"SDE2",466,"HighConf","Novel",NA,2,"PRPF19, BUD31",0,NA,0,NA,0,NA,0
"473",6391,"SDHC",525,"HighConf","Novel","Oxidative phosphorylation, Non-alcoholic fatty liver disease (NAFLD), Carbon metabolism, Citrate cycle (TCA cycle)",3,"UQCRC1, SDHD, UQCR10",0,NA,0,NA,0,NA,0
"474",6392,"SDHD",379,"HighConf","Novel","Oxidative phosphorylation, Non-alcoholic fatty liver disease (NAFLD), Carbon metabolism, Citrate cycle (TCA cycle)",3,"SDHC, UQCR10, UQCRC1",0,NA,0,NA,0,NA,0
"475",29927,"SEC61A1",471,"HighConf","Novel",NA,12,"PSMA6, RPS27A, PSMD12, PSMD7, PSMA4, PSMB5, PSMD14, PSMC1, PSMD1, PSMB4, PSMB7, SEC61B",0,NA,0,NA,1,"RPS27A",1
"476",10952,"SEC61B",281,"MedConf","Novel",NA,61,"SEC61A1, SRP9, PSMD1, PSMA6, RPL8, RPL38, RPL7, RPL14, RPL11, RPS15A, PSMB7, RPL37, PSMD12, PSMD14, RPL37A, RPL30, RPL18A, RPL19, SRP19, RPL26, RPL34, RPL27A, RPS26, RPL29, RPL13A, RPS3A, RPL18, RPS10, PSMB4, RPL15, RPL17, RPS28, RPS5, PSMA4, RPLP0, PSMD7, PSMB5, RPS27A, RPS20, RPS14, RPL3, RPS11, RPL13, RPL24, RPL27, RPL21, RPS29, RPL36, RPS13, RPS24, RPS27, RPLP2, RPS23, RPS4X, PSMC1, RPLP1, RPL6, RPS19, RPL32, RPL23A, RPL9",0,NA,0,NA,48,"RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27A, RPS27, RPS26, RPS24, RPS23, RPS20, RPS19, RPS15A, RPS14, RPS13, RPS11, RPS10, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL7, RPL6, RPL38, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL27A, RPL27, RPL26, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL18, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11",48
"477",81929,"SEH1L",423,"HighConf","RNA transport","RNA transport",5,"MIOS, NUP107, CAD, SSU72, NUP98",2,"NUP98, NUP107",1,"CAD",0,NA,3
"478",51091,"SEPSECS",404,"HighConf","Novel","Aminoacyl-tRNA biosynthesis, Selenocompound metabolism",3,"ZNF217, PSTK, CAD",0,NA,1,"CAD",0,NA,1
"479",7536,"SF1",198,"HighConf","Novel",NA,10,"HNRNPK, RBM17, GIGYF2, U2AF2, BCAS2, SRP9, SF3A2, PRPF40A, WDR77, PRPF19",0,NA,0,NA,0,NA,0
"480",8175,"SF3A2",134,"HighConf","Novel","Spliceosome",58,"SNRPD3, TXNL4A, PRPF4, SNRPD1, PRPF40A, DDX42, SF3B4, SNRPG, SF3B1, SNRNP200, NCBP2, SNRNP70, NCBP1, SNRPC, DHX15, SF1, SF3B5, POLR2L, POLR2F, POLR2D, POLR2I, HNRNPD, HNRNPK, HNRNPA1, SRSF2, SRSF6, SAP30BP, SRSF7, YBX1, PHF5A, RBM17, SRSF1, SUGP1, SRSF3, U2AF2, SAP130, CCAR1, BUB3, ZC3H18, TRA2B, DHX38, NUDT21, BCAS2, PPP1R8, WBP11, HTATSF1, PCF11, PRPF8, SNRPF, MFAP1, HSPA8, PPP1CA, SNRPA1, PRPF19, PQBP1, CDC5L, BUD31, CSTF3",2,"NCBP2, NCBP1",4,"POLR2L, POLR2I, POLR2F, POLR2D",0,NA,6
"481",23451,"SF3B1",146,"HighConf","Novel","Spliceosome",50,"SNRNP200, NCBP2, SNRNP70, PRPF39, NCBP1, ZMAT2, DDB1, SF3B5, POLR2L, POLR2F, POLR2D, POLR2I, HNRNPD, HNRNPK, HNRNPA1, SRSF2, SRSF6, SRSF7, YBX1, PHF5A, RBM17, SRSF1, SUGP1, SRSF3, U2AF2, CCAR1, DHX38, NUDT21, HTATSF1, PCF11, SF3A2, EEF2, PRPF8, SNRPD1, TXNL4A, SNRPF, SNRPD3, SF3B4, SNW1, SNRPG, PRPF19, PRPF4, CSTF3, CDC5L, PRPF3, PPP1CA, DDX42, MFAP1, SNRPA1, XAB2",2,"NCBP2, NCBP1",4,"POLR2L, POLR2I, POLR2F, POLR2D",0,NA,6
"482",10262,"SF3B4",144,"HighConf","Novel","Spliceosome",8,"SF3B1, NCBP2, SF3B5, PHF5A, PRPF19, SNRPA1, SF3A2, MFAP1",1,"NCBP2",0,NA,0,NA,1
"483",83443,"SF3B5",213,"HighConf","Novel","Spliceosome",39,"POLR2L, POLR2F, POLR2D, POLR2I, HNRNPD, HNRNPK, HNRNPA1, SRSF2, SRSF6, SRSF7, YBX1, PHF5A, SRSF1, SUGP1, SRSF3, U2AF2, CCAR1, DHX38, NUDT21, PCF11, SNRPG, SF3B4, PRPF19, SF3B1, DDX42, SNRNP70, SF3A2, PRPF4, SNRPD1, NCBP1, SNRNP200, SNRPA1, BUD31, SNRPD3, NCBP2, SNRPF, CSTF3, PRPF8, TXNL4A",2,"NCBP2, NCBP1",4,"POLR2L, POLR2I, POLR2F, POLR2D",0,NA,6
"484",6421,"SFPQ",490,"HighConf","Novel",NA,4,"THRAP3, U2AF2, CDC5L, SIN3A",0,NA,0,NA,0,NA,0
"485",6472,"SHMT2",415,"HighConf","Novel","Biosynthesis of amino acids, One carbon pool by folate, Carbon metabolism, Glyoxylate and dicarboxylate metabolism",5,"ATIC, MTHFD2, GATM, MTFMT, DHFR",0,NA,0,NA,0,NA,0
"486",25942,"SIN3A",52,"MedConf","Novel",NA,13,"MAX, MED1, TRIM28, HCFC1, SAP30BP, SAP130, DDX20, MBD3, SFPQ, TTF1, ZNF217, PSMD12, PSMC1",1,"DDX20",0,NA,0,NA,1
"487",23411,"SIRT1",425,"HighConf","Novel",NA,6,"CRYBA4, GAPDH, TRIM28, HSPA8, TAF1B, HCFC1",0,NA,0,NA,0,NA,0
"488",84138,"SLC7A6OS",222,"HighConf","Novel",NA,5,"POLR2I, POLR3A, POLR2F, POLR2D, POLR2L",0,NA,5,"POLR3A, POLR2L, POLR2I, POLR2F, POLR2D",0,NA,5
"489",84464,"SLX4",171,"HighConf","Novel","Fanconi anemia pathway",1,"DDB1",0,NA,0,NA,0,NA,0
"490",10592,"SMC2",192,"HighConf","Novel",NA,4,"PLK1, AURKB, NCAPG2, SMC4",0,NA,0,NA,0,NA,0
"491",9126,"SMC3",206,"HighConf","Novel","Cell cycle, Oocyte meiosis",21,"STAG1, BUB3, NUP107, BIRC5, XPO1, AURKB, CENPN, SPC24, RANGAP1, ESPL1, CDCA8, CENPI, RPS27, UBE2I, CDC20, NIPBL, NDC80, PLK1, INCENP, MAD2L1, ATAD5",4,"XPO1, UBE2I, RANGAP1, NUP107",0,NA,1,"RPS27",5
"492",10051,"SMC4",129,"MedConf","Novel",NA,5,"SSU72, SMC2, PLK1, AURKB, NCAPG2",0,NA,0,NA,0,NA,0
"493",23137,"SMC5",528,"MedConf","Novel",NA,2,"FANCM, SMC6",0,NA,0,NA,0,NA,0
"494",79677,"SMC6",387,"HighConf","Novel",NA,3,"SMC5, FANCM, CDC5L",0,NA,0,NA,0,NA,0
"495",6606,"SMN1",207,"HighConf","RNA transport","RNA transport",11,"GIGYF2, KPNB1, DDX20, GEMIN5, COPA, LSM11, FBL, SNRPD1, SNRPD3, SNRPF, SNRPG",3,"KPNB1, GEMIN5, DDX20",0,NA,0,NA,3
"496",55234,"SMU1",484,"HighConf","Novel",NA,4,"YBX1, ZC3H18, MFAP1, LSM4",0,NA,0,NA,0,NA,0
"497",6618,"SNAPC2",550,"HighConf","Novel",NA,7,"POLR3H, BDP1, POLR3A, POLR2F, POLR3K, POLR2L, POU2F1",0,NA,5,"POLR3K, POLR3H, POLR3A, POLR2L, POLR2F",0,NA,5
"498",23020,"SNRNP200",148,"MedConf","Novel","Spliceosome",42,"NCBP2, SNRNP70, NCBP1, SF3B5, POLR2L, POLR2F, POLR2D, POLR2I, HNRNPD, HNRNPK, HNRNPA1, SRSF2, SRSF6, SRSF7, YBX1, PHF5A, SRSF1, SUGP1, SRSF3, U2AF2, CCAR1, DHX38, NUDT21, BCAS2, RNF113A, PCF11, SNRPD3, SNRPD1, PRPF19, SNRPA1, XAB2, TXNL4A, SF3A2, BUD31, PRPF8, SNRPF, PRPF4, CSTF3, SNRPG, CDC5L, SNW1, SF3B1",2,"NCBP2, NCBP1",4,"POLR2L, POLR2I, POLR2F, POLR2D",0,NA,6
"499",11017,"SNRNP27",557,"HighConf","Novel","Spliceosome",1,"PRPF4",0,NA,0,NA,0,NA,0
"500",11066,"SNRNP35",448,"HighConf","Novel",NA,9,"PRPF39, PRPF8, SNRPG, NCBP2, SNRPA1, SNRPC, SNRPD3, SNRPF, NCBP1",2,"NCBP2, NCBP1",0,NA,0,NA,2
"501",6625,"SNRNP70",150,"HighConf","Novel","Spliceosome",41,"PRPF39, NCBP1, TRNAU1AP, SNRPC, SF3B5, POLR2L, POLR2F, POLR2D, POLR2I, HNRNPD, HNRNPK, HNRNPA1, SRSF2, SRSF6, SRSF7, YBX1, PHF5A, SRSF1, SUGP1, SRSF3, U2AF2, CCAR1, PRMT5, SRSF10, DHX38, NUDT21, PCF11, SNRPD3, TXNL4A, SNRPF, PRPF40A, SF3A2, SF3B1, SNRPG, SNRPA1, PRPF4, SNRPD1, NCBP2, CSTF3, SNRNP200, PRPF8",3,"PRMT5, NCBP2, NCBP1",4,"POLR2L, POLR2I, POLR2F, POLR2D",0,NA,7
"502",6627,"SNRPA1",108,"HighConf","Novel","Spliceosome",50,"SNRPF, SF3A2, SNRPD3, TXNL4A, PRPF4, SNRPD1, XAB2, PRPF40A, SNW1, SF3B4, SNRPG, SF3B1, SNRNP200, NCBP2, SNRNP70, PRPF39, NCBP1, ZMAT2, LSM7, TRNAU1AP, SNRPC, SF3B5, POLR2L, POLR2F, POLR2D, POLR2I, HNRNPD, HNRNPK, HNRNPA1, SRSF2, SRSF6, SRSF7, YBX1, PHF5A, SRSF1, SUGP1, SRSF3, U2AF2, CCAR1, DHX38, NUDT21, SNRNP35, PCF11, CDC5L, CSTF3, MFAP1, PRPF8, EEF2, BUD31, PRPF19",2,"NCBP2, NCBP1",4,"POLR2L, POLR2I, POLR2F, POLR2D",0,NA,6
"503",6631,"SNRPC",158,"HighConf","Novel","Spliceosome",19,"HNRNPD, SRSF2, U2AF2, SNRNP35, SARNP, SNRPA1, SNRNP70, NCBP2, PRPF39, SNRPD3, PRPF40A, SNRPF, WDR77, TRNAU1AP, NCBP1, SNRPD1, SF3A2, DDX42, SNRPG",2,"NCBP2, NCBP1",0,NA,0,NA,2
"504",6632,"SNRPD1",139,"HighConf","Novel","Spliceosome",61,"PRPF40A, SNRPG, SF3B1, SNRNP200, NCBP2, SNRNP70, PRPF39, NCBP1, ZMAT2, LSM3, LSM7, TRNAU1AP, LSM2, SNRPC, SMN1, NUP153, NUP62, SF3B5, POLR2L, POLR2F, POLR2D, POLR2I, HNRNPD, HNRNPK, HNRNPA1, SRSF2, SRSF6, SRSF7, YBX1, PHF5A, SRSF1, SUGP1, SRSF3, U2AF2, CCAR1, DDX20, NUP107, NUP93, PRMT5, DHX38, SNUPN, NUP155, GEMIN5, NUP188, NUDT21, PHAX, PCF11, CDC5L, PRPF8, TXNL4A, SF3A2, CSTF3, PRPF19, PRPF3, SNRPF, SNRPA1, PRPF4, SNRPD3, MFAP1, EEF2, WDR77",14,"SNUPN, SMN1, PRMT5, PHAX, NUP93, NUP62, NUP188, NUP155, NUP153, NUP107, NCBP2, NCBP1, GEMIN5, DDX20",4,"POLR2L, POLR2I, POLR2F, POLR2D",0,NA,18
"505",6634,"SNRPD3",135,"HighConf","Novel","Spliceosome",66,"PRPF3, TXNL4A, PRPF4, SNRPD1, PRPF40A, SNRPG, SF3B1, SNRNP200, NCBP2, SNRNP70, PRPF39, NCBP1, ZMAT2, LSM3, LSM7, TRNAU1AP, LSM2, SNRPC, SMN1, NUP153, NUP62, SF3B5, POLR2L, POLR2F, POLR2D, POLR2I, HNRNPD, HNRNPK, HNRNPA1, SRSF2, SRSF6, SRSF7, YBX1, PHF5A, SRSF1, SUGP1, SRSF3, U2AF2, RPP38, CCAR1, DDX20, NUP107, LSM4, NUP93, PRMT5, DHX38, SNUPN, NUP155, GEMIN5, NUP188, NUDT21, SNRNP35, LSM11, PHAX, PCF11, PRPF8, PRPF19, SNRPF, SF3A2, MFAP1, BUD31, EEF2, SNRPA1, WDR77, CDC5L, CSTF3",15,"SNUPN, SMN1, RPP38, PRMT5, PHAX, NUP93, NUP62, NUP188, NUP155, NUP153, NUP107, NCBP2, NCBP1, GEMIN5, DDX20",4,"POLR2L, POLR2I, POLR2F, POLR2D",0,NA,19
"506",6636,"SNRPF",133,"HighConf","Novel","Spliceosome",55,"SF3A2, SNRPD3, TXNL4A, PRPF4, SNRPD1, SNRPG, SF3B1, SNRNP200, NCBP2, SNRNP70, PRPF39, NCBP1, LSM7, SNRPC, SMN1, NUP153, NUP62, SF3B5, POLR2L, POLR2F, POLR2D, POLR2I, HNRNPD, HNRNPK, HNRNPA1, SRSF2, SRSF6, SRSF7, YBX1, PHF5A, SRSF1, SUGP1, SRSF3, U2AF2, CCAR1, DDX20, NUP107, NUP93, PRMT5, DHX38, SNUPN, NUP155, GEMIN5, NUP188, NUDT21, SNRNP35, LSM11, PHAX, PCF11, CDC5L, PRPF19, SNRPA1, WDR77, PRPF8, CSTF3",14,"SNUPN, SMN1, PRMT5, PHAX, NUP93, NUP62, NUP188, NUP155, NUP153, NUP107, NCBP2, NCBP1, GEMIN5, DDX20",4,"POLR2L, POLR2I, POLR2F, POLR2D",0,NA,18
"507",6637,"SNRPG",145,"HighConf","Novel","Spliceosome",59,"SF3B1, SNRNP200, NCBP2, SNRNP70, NCBP1, LSM3, SNRPC, SMN1, NUP153, NUP62, SF3B5, POLR2L, POLR2F, POLR2D, POLR2I, HNRNPD, HNRNPK, HNRNPA1, SRSF2, SRSF6, SRSF7, YBX1, PHF5A, SRSF1, SUGP1, SRSF3, U2AF2, CCAR1, DDX20, NUP107, NUP93, PRMT5, DHX38, SNUPN, NUP155, GEMIN5, NUP188, NUDT21, SNRNP35, LSM11, PHAX, PCF11, SNRPD1, PRPF8, PRPF19, EEF2, PRPF3, SNRPA1, BUD31, TXNL4A, WDR77, SNRPD3, MFAP1, SF3A2, SNRPF, PRPF40A, CDC5L, CSTF3, PRPF4",14,"SNUPN, SMN1, PRMT5, PHAX, NUP93, NUP62, NUP188, NUP155, NUP153, NUP107, NCBP2, NCBP1, GEMIN5, DDX20",4,"POLR2L, POLR2I, POLR2F, POLR2D",0,NA,18
"508",10073,"SNUPN",400,"HighConf","RNA transport","RNA transport",14,"NUP155, GEMIN5, NUP188, XPO1, SNRPF, SNRPD1, NUP93, NUP107, SNRPD3, DDX20, NUP153, NUP62, SNRPG, KPNB1",10,"XPO1, NUP93, NUP62, NUP188, NUP155, NUP153, NUP107, KPNB1, GEMIN5, DDX20",0,NA,0,NA,10
"509",22938,"SNW1",143,"HighConf","Novel","Spliceosome",20,"SF3B1, SNRNP200, NCBP1, DHX15, TCEA2, CDK8, CWC27, DHX38, RARA, BUD31, SNRPA1, PRPF8, XAB2, CDC5L, PRPF19, CUL1, MFAP1, MED1, EEF2, ZNF830",1,"NCBP1",0,NA,0,NA,1
"510",6647,"SOD1",450,"MedConf","Novel",NA,2,"NFS1, STUB1",0,NA,0,NA,0,NA,0
"511",6272,"SORT1",38,"HighConf","Novel",NA,1,"YWHAE",0,NA,0,NA,0,NA,0
"512",166378,"SPATA5",376,"HighConf","Novel","Ribosome biogenesis in eukaryotes",5,"ESPL1, CUL1, NPLOC4, OS9, PSMD12",0,NA,0,NA,0,NA,0
"513",147841,"SPC24",370,"HighConf","Novel",NA,18,"RANGAP1, ESPL1, CDCA8, CENPI, CENPN, STAG1, XPO1, RPS27, INCENP, PLK1, BIRC5, BUB3, MAD2L1, NDC80, SMC3, CDC20, AURKB, NUP107",3,"XPO1, RANGAP1, NUP107",0,NA,1,"RPS27",4
"514",6728,"SRP19",255,"HighConf","Novel",NA,50,"SEC61B, SRP9, RPS4X, RPS19, RPL18A, RPL6, RPS26, RPS27A, RPL15, RPL36, RPS13, RPS14, RPLP0, RPL3, RPS5, RPLP1, RPS3A, RPS24, RPLP2, RPL34, RPL13A, RPS10, RPL11, RPL29, RPS29, RPL27A, RPL37A, RPS20, RPS11, RPS15A, RPL7, RPS23, RPL24, RPL23A, RPS28, RPL38, RPL13, RPL14, RPL18, RPL30, RPL17, RPS27, RPL26, RPL27, RPL21, RPL8, RPL32, RPL37, RPL9, RPL19",0,NA,0,NA,48,"RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27A, RPS27, RPS26, RPS24, RPS23, RPS20, RPS19, RPS15A, RPS14, RPS13, RPS11, RPS10, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL7, RPL6, RPL38, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL27A, RPL27, RPL26, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL18, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11",48
"515",6726,"SRP9",517,"HighConf","Novel",NA,51,"RPL8, RPL37, RPS24, RPL14, RPS20, RPL34, RPL15, RPLP0, RPL3, RPS23, SRP19, RPL6, RPS4X, RPS10, RPL24, RPS26, RPL7, RPL27A, RPL19, RPS11, RPL38, RPL21, RPL13A, RPS3A, RPL36, RPS19, RPL32, RPS5, RPS29, RPS27, RPL27, RPL9, RPS27A, RPL26, RPLP2, RPL13, RPL11, RPL18A, RPLP1, RPL37A, SF1, RPL30, RPS14, RPL29, RPS28, RPS15A, SEC61B, RPL17, RPL23A, RPL18, RPS13",0,NA,0,NA,48,"RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27A, RPS27, RPS26, RPS24, RPS23, RPS20, RPS19, RPS15A, RPS14, RPS13, RPS11, RPS10, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL7, RPL6, RPL38, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL27A, RPL27, RPL26, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL18, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11",48
"516",6426,"SRSF1",250,"HighConf","Novel","Spliceosome",46,"SUGP1, SRSF3, U2AF2, CCAR1, NUP107, NUP93, SRSF10, EIF4A3, DHX38, NUP155, NUP188, NUDT21, C1QBP, TRAF3IP2, PCF11, POLR2F, NCBP1, HNRNPA1, SF3A2, YBX1, NCBP2, HNRNPK, SRSF6, CDC5L, TXNL4A, SF3B5, POLR2L, PHF5A, SNRNP200, SRSF2, SNRPG, NUP153, PRPF8, POLR2I, SRSF7, HNRNPD, POLR2D, SNRNP70, SNRPD1, SF3B1, NUP62, SNRPD3, PRPF4, SNRPF, SNRPA1, CSTF3",9,"NUP93, NUP62, NUP188, NUP155, NUP153, NUP107, NCBP2, NCBP1, EIF4A3",4,"POLR2L, POLR2I, POLR2F, POLR2D",0,NA,13
"517",10772,"SRSF10",343,"HighConf","Novel","Spliceosome",5,"EIF4A3, SRSF6, SRSF1, SNRNP70, TRA2B",1,"EIF4A3",0,NA,0,NA,1
