"","EntrezID","GeneSymbol","GeneMappingID","ConfidenceCategory","Group","Pathway","Allnet.count","Ntwrk.all","NtwrkCount.PI3K-Akt signaling pathway","Ntwrk.PI3K-Akt signaling pathway","NtwrkCount.RNA transport","Ntwrk.RNA transport","NtwrkCount.NA","Ntwrk.NA","Total_Path_Hits.net.count"
"723",6304,"SATB1",654,"MedConf","Novel",NA,1,"UBE2I",0,NA,1,"UBE2I",0,"",1
"724",10389,"SCML2",738,"MedConf","Novel",NA,4,"HDAC2, EZH1, SUZ12, PHC2",0,NA,0,NA,0,"",0
"725",6337,"SCNN1A",667,"MedConf","Novel","Aldosterone-regulated sodium reabsorption",4,"UBB, RPS27A, UBC, SCNN1G",0,NA,0,NA,0,"",0
"726",6340,"SCNN1G",299,"MedConf","Novel","Aldosterone-regulated sodium reabsorption",4,"SCNN1A, UBB, RPS27A, UBC",0,NA,0,NA,0,"",0
"727",6343,"SCT",192,"MedConf","Novel",NA,11,"HRH2, CALCR, PTGIR, ADRB2, VIPR1, MC2R, GHRH, GPBAR1, HTR6, PTGER2, DRD5",0,NA,0,NA,0,"",0
"728",90701,"SEC11C",312,"MedConf","Novel","Protein export",20,"KLF4, RPL3L, CDX2, RPS27A, RPL23A, SRP68, RPL27, RPL32, RPL3, RPS2, RPL19, RPL37, RPL4, UBC, RPL31, SRP54, RPLP2, RPS8, RPL24, RPL26L1",0,NA,0,NA,0,"",0
"729",29927,"SEC61A1",212,"MedConf","Novel","Phagosome, Protein export",28,"PSMF1, SEC63, PSMA6, PSMA1, PSMC2, PSMD11, PSMA7, PSMC5, PSMB1, PSMC4, PSMA5, PSMD6, PSMA4, UBB, PSMD12, PSMD7, PSMC1, RPS27A, TMED10, UBC, PSMB2, PSMB4, PSMD1, PSMA3, DAD1, PSMB5, PSMD3, PSMD2",0,NA,0,NA,0,"",0
"730",11231,"SEC63",630,"HighConf","Novel","Protein export",2,"SEC61A1, UBC",0,NA,0,NA,0,"",0
"731",6406,"SEMG1",593,"MedConf","Novel",NA,5,"ODAM, MFGE8, TTR, FGA, PRL",1,"PRL",0,NA,0,"",1
"732",710,"SERPING1",840,"MedConf","Novel",NA,5,"ALDOA, IGF2, PF4, A2M, TGFB2",0,NA,0,NA,0,"",0
"733",6419,"SETMAR",793,"MedConf","Novel","Lysine degradation",2,"PLOD3, TOP2A",0,NA,0,NA,0,"",0
"734",23451,"SF3B1",110,"HighConf","Novel","Spliceosome",29,"EFTUD2, SF3B6, SRRM1, CD2BP2, POLR2F, POLR2J, HNRNPA2B1, HNRNPH1, PTBP1, SRSF2, YBX1, PHF5A, SRSF1, SRSF3, CCAR1, HNRNPM, PAPOLA, CCDC97, PCF11, MFAP1, CDC5L, UBC, SF3B2, SNW1, PRPF8, PLRG1, NIFK, XAB2, SNRPD3",0,NA,1,"SRRM1",0,"",1
"735",10992,"SF3B2",108,"MedConf","Novel","Spliceosome",28,"SF3B1, EFTUD2, SF3B6, SRRM1, CD2BP2, POLR2F, POLR2J, HNRNPA2B1, HNRNPH1, PTBP1, SRSF2, YBX1, PHF5A, SRSF1, SRSF3, CCAR1, HNRNPM, PAPOLA, PCF11, UBC, PRPF8, PLRG1, NDUFA1, THOC1, MFAP1, SNRPD3, CDC5L, XAB2",0,NA,2,"THOC1, SRRM1",0,"",2
"736",51639,"SF3B6",146,"HighConf","Novel","Spliceosome",24,"SRRM1, CD2BP2, POLR2F, POLR2J, HNRNPA2B1, HNRNPH1, PTBP1, SRSF2, YBX1, PHF5A, SRSF1, SRSF3, CCAR1, HNRNPM, PAPOLA, CCDC97, PCF11, SNRPD3, UBC, MFAP1, SF3B2, PRPF8, SF3B1, EFTUD2",0,NA,1,"SRRM1",0,"",1
"737",2810,"SFN",99,"MedConf","Novel","Aldosterone-regulated sodium reabsorption, Cell cycle",12,"CCNB2, BRAF, CDC25B, MDM4, CSNK1G1, TBC1D4, ZNF385A, YWHAH, EGFR, HDAC4, UBC, YWHAG",3,"YWHAH, YWHAG, EGFR",0,NA,0,"",3
"738",6421,"SFPQ",646,"MedConf","Novel",NA,4,"SIN3A, CDC5L, UBC, PTBP1",0,NA,0,NA,0,"",0
"739",8879,"SGPL1",546,"HighConf","Novel","Sphingolipid signaling pathway",3,"PPAP2A, SGPP2, UBC",0,NA,0,NA,0,"",0
"740",130367,"SGPP2",843,"HighConf","Novel","Sphingolipid signaling pathway",5,"SGPL1, CERS3, SMPD2, PPAP2A, ASAH1",0,NA,0,NA,0,"",0
"741",51100,"SH3GLB1",264,"MedConf","Novel",NA,8,"PDGFRA, CSF1R, PGAM2, SH3GLB2, UBC, RET, FGFR3, EGFR",4,"PDGFRA, FGFR3, EGFR, CSF1R",0,NA,0,"",4
"742",56904,"SH3GLB2",765,"MedConf","Novel",NA,7,"EGFR, SH3GLB1, RET, PDGFRA, FGFR3, CSF1R, UBC",4,"PDGFRA, FGFR3, EGFR, CSF1R",0,NA,0,"",4
"743",25759,"SHC2",328,"MedConf","Novel","Chemokine signaling pathway, Focal adhesion, Ras signaling pathway, Relaxin signaling pathway, Phospholipase D signaling pathway",10,"CSF1R, FLT4, PTPN22, KRAS, FGFR3, SYK, PDGFRB, NGFR, EGFR, PDGFRA",9,"SYK, PDGFRB, PDGFRA, NGFR, KRAS, FLT4, FGFR3, EGFR, CSF1R",0,NA,0,"",9
"744",25942,"SIN3A",41,"MedConf","Novel","Thyroid hormone signaling pathway",29,"HDAC2, MBD2, CHD4, MTA2, MAX, NR0B2, NCOA6, MORF4L1, HCFC1, SMAD4, PHF12, COPS2, SUFU, SAP30BP, MBD3, OGT, BCL6, 11-Sep, ZBTB16, ING1, SFPQ, SIN3B, RLIM, PHF21A, PSMC1, UBC, HDAC4, PSMD12, PSMC2",0,NA,0,NA,0,"",0
"745",23309,"SIN3B",656,"MedConf","Novel",NA,12,"PHF12, SUFU, HDAC2, PSMC2, PSMC1, SMAD4, MAX, UBC, SIN3A, COPS2, MORF4L1, PSMD12",0,NA,0,NA,0,"",0
"746",221150,"SKA3",383,"MedConf","Novel",NA,6,"KIF18A, KIF4A, PLK1, BUB1B, BIRC5, POLB",0,NA,0,NA,0,"",0
"747",8631,"SKAP1",733,"MedConf","Novel","Rap1 signaling pathway",2,"RAP1A, LAT",0,NA,0,NA,0,"",0
"748",6556,"SLC11A1",851,"MedConf","Novel",NA,1,"SPI1",0,NA,0,NA,0,"",0
"749",6513,"SLC2A1",754,"HighConf","Novel","Thyroid hormone signaling pathway, Insulin secretion",4,"MAX, EPAS1, UBC, ARNT",0,NA,0,NA,0,"",0
"750",11046,"SLC35D2",867,"MedConf","Novel",NA,3,"GPC2, EXT2, AGRN",0,NA,0,NA,0,"",0
"751",6531,"SLC6A3",736,"MedConf","Novel","Dopaminergic synapse",2,"DRD2, UBC",0,NA,0,NA,0,"",0
"752",4086,"SMAD1",23,"HighConf","Novel",NA,9,"PSMB4, SMAD4, BMP7, YAP1, BMPR1B, FOXH1, SMAD6, UBC, STUB1",0,NA,0,NA,0,"",0
"753",4089,"SMAD4",213,"HighConf","Novel","AGE-RAGE signaling pathway in diabetic complications, Th17 cell differentiation, Cell cycle",29,"THOC2, EPAS1, ARNT, YAP1, PARP1, BMPR1B, KLF4, RUNX1, COL1A2, GATA3, SIN3B, FOXH1, SMAD6, DLX1, COPS5, SIN3A, SP1, KAT2B, TGFB2, ATF3, UBC, JUN, MAX, SMAD1, UBE2I, UBB, RPS27A, STUB1, HDAC2",1,"COL1A2",2,"UBE2I, THOC2",0,"",3
"754",4091,"SMAD6",678,"MedConf","Novel",NA,7,"MAP3K7, SMAD4, SMAD1, BMPR1B, UBC, BMP7, TGFB2",0,NA,0,NA,0,"",0
"755",6605,"SMARCE1",94,"HighConf","Novel",NA,5,"JUN, KAT2B, IRF6, UBC, RELA",1,"RELA",0,NA,0,"",1
"756",6610,"SMPD2",547,"MedConf","Novel","Sphingolipid signaling pathway",7,"PPAP2A, ASAH1, CERS3, SGPP2, NGFR, TNFRSF1A, GNB2L1",1,"NGFR",0,NA,0,"",1
"757",6631,"SNRPC",186,"HighConf","Novel","Spliceosome",5,"SRSF2, RBM10, SNRPD3, UBC, LUC7L",0,NA,0,NA,0,"",0
"758",6634,"SNRPD3",106,"HighConf","Novel","Spliceosome",35,"SF3B2, SF3B1, LUC7L, LSM6, EFTUD2, SF3B6, SRRM1, CD2BP2, POLR2F, POLR2J, HNRNPA2B1, HNRNPH1, SNRPC, RAE1, PTBP1, SRSF2, YBX1, PHF5A, SRSF1, SRSF3, CCAR1, NUP43, HNRNPM, RANBP2, NUP155, PAPOLA, LSM4, NUP188, PCF11, ZNF473, CDC5L, MFAP1, PRPF8, UBC, PLRG1",0,NA,6,"SRRM1, RANBP2, RAE1, NUP43, NUP188, NUP155",0,"",6
"759",54212,"SNTG1",536,"MedConf","Novel",NA,1,"CAV3",0,NA,0,NA,0,"",0
"760",22938,"SNW1",109,"HighConf","Novel","Spliceosome, Notch signaling pathway",15,"SF3B1, EFTUD2, KAT2B, E2F3, RAD21, NOTCH4, CCDC94, TLE2, UBC, PLRG1, CDC5L, XAB2, PRPF8, MFAP1, RBPJ",0,NA,0,NA,0,"",0
"761",51429,"SNX9",349,"HighConf","Novel",NA,3,"DNM1, CLTC, UBC",0,NA,0,NA,0,"",0
"762",8835,"SOCS2",325,"MedConf","Novel","Jak-STAT signaling pathway",5,"CNTFR, IL21R, IL3RA, IL12RB2, STAT1",1,"IL3RA",0,NA,0,"",1
"763",10174,"SORBS3",235,"MedConf","Novel",NA,4,"VCL, ITGA1, PXN, ACTA2",1,"ITGA1",0,NA,0,"",1
"764",6667,"SP1",95,"HighConf","Novel","Mitophagy - animal",29,"NCOA6, JUN, HCFC1, TAF4, E2F3, NFYB, SMAD4, ACACB, EPAS1, APOB, ARNT, MAPK13, KLF4, MT2A, COL1A2, POU2F1, NFYC, CEBPD, EGR1, MAT2A, HSD17B4, HMGCS2, MVK, HDAC2, CCND2, HDAC4, RELA, PSMC5, UBC",3,"RELA, COL1A2, CCND2",0,NA,0,"",3
"765",221178,"SPATA13",706,"MedConf","Novel","Regulation of actin cytoskeleton",1,"CDC42",0,NA,0,NA,0,"",0
"766",128497,"SPATA25",717,"MedConf","Novel",NA,1,"BCL2L1",1,"BCL2L1",0,NA,0,"",1
"767",23013,"SPEN",675,"MedConf","Novel",NA,2,"RBPJ, UBC",0,NA,0,NA,0,"",0
"768",6688,"SPI1",314,"HighConf","Novel","Osteoclast differentiation",6,"TBPL2, CSF1R, RUNX1, SLC11A1, E2F3, JUN",1,"CSF1R",0,NA,0,"",1
"769",10417,"SPON2",876,"MedConf","Novel",NA,1,"ITGAM",0,NA,0,NA,0,"",0
"770",6729,"SRP54",245,"HighConf","Novel","Protein export",19,"SEC11C, RPL23A, UBC, RPL26L1, RPL24, MRPL36, RPS27A, RPL37, RPS2, RPL4, RPLP2, RPL32, SRP68, RPL27, RPS8, RPL19, RPL3, RPL3L, RPL31",0,NA,0,NA,0,"",0
"771",6730,"SRP68",209,"MedConf","Novel","Protein export",18,"SRP54, SEC11C, RPLP2, RPL27, RPL3L, RPL31, RPL24, RPL26L1, RPL32, RPS2, RPS27A, RPL4, RPL3, RPS8, UBC, RPL19, RPL23A, RPL37",0,NA,0,NA,0,"",0
"772",6732,"SRPK1",282,"HighConf","Novel",NA,5,"PRPF38A, SRSF1, UBC, SRSF3, SRSF2",0,NA,0,NA,0,"",0
"773",6733,"SRPK2",281,"MedConf","Novel",NA,6,"PRPF38A, RBM39, ACIN1, SRSF2, SRSF1, SRSF3",0,NA,1,"ACIN1",0,"",1
"774",10250,"SRRM1",153,"MedConf","RNA transport","RNA transport",28,"NXF1, CD2BP2, POLR2F, POLR2J, HNRNPA2B1, HNRNPH1, RAE1, PTBP1, SRSF2, YBX1, PHF5A, SRSF1, SRSF3, CCAR1, NUP43, HNRNPM, RANBP2, NUP155, PAPOLA, NUP188, PCF11, SF3B6, PRPF8, SF3B2, SNRPD3, SF3B1, EFTUD2, CDC5L",0,NA,6,"RANBP2, RAE1, NXF1, NUP43, NUP188, NUP155",0,"",6
"775",6426,"SRSF1",193,"HighConf","Novel","Spliceosome",32,"SRSF3, CCAR1, NUP43, HNRNPM, SRPK2, SRPK1, RANBP2, NUP155, PAPOLA, CLK1, NUP188, PCF11, SNRPD3, EFTUD2, YBX1, PHF5A, CDC5L, HNRNPA2B1, SF3B1, SF3B6, NXF1, POLR2J, SRRM1, PTBP1, SF3B2, POLR2F, PRPF8, UBC, SRSF2, CD2BP2, HNRNPH1, RAE1",0,NA,7,"SRRM1, RANBP2, RAE1, NXF1, NUP43, NUP188, NUP155",0,"",7
"776",6427,"SRSF2",189,"MedConf","Novel","Spliceosome",33,"YBX1, PHF5A, SRSF1, SRSF3, CCAR1, NUP43, HNRNPM, SRPK2, SRPK1, RANBP2, NUP155, PAPOLA, TRA2B, NUP188, PCF11, SF3B2, UBC, POLR2J, PTMA, PTBP1, SRRM1, SNRPC, SF3B1, SNRPD3, NXF1, PRPF8, HNRNPA2B1, HNRNPH1, EFTUD2, CD2BP2, RAE1, SF3B6, POLR2F",0,NA,7,"SRRM1, RANBP2, RAE1, NXF1, NUP43, NUP188, NUP155",0,"",7
"777",6428,"SRSF3",194,"MedConf","Novel","Spliceosome",32,"CCAR1, NUP43, HNRNPM, SRPK2, SRPK1, RANBP2, NUP155, PAPOLA, TRA2B, PRPF38A, NUP188, PCF11, NXF1, PHF5A, SRRM1, RAE1, CD2BP2, SF3B6, UBC, HNRNPH1, PRPF8, SNRPD3, POLR2F, PTBP1, SRSF2, SRSF1, EFTUD2, SF3B1, SF3B2, POLR2J, HNRNPA2B1, YBX1",0,NA,7,"SRRM1, RANBP2, RAE1, NXF1, NUP43, NUP188, NUP155",0,"",7
"778",54961,"SSH3",875,"MedConf","Novel","Regulation of actin cytoskeleton",2,"CFL1, CFL2",0,NA,0,NA,0,"",0
"779",6754,"SSTR4",489,"MedConf","Novel","Neuroactive ligand-receptor interaction",26,"PTGDR2, S1PR2, HCAR2, CHRM2, NPBWR2, RGS20, FPR3, NMS, BDKRB1, GNAI3, C5, CXCR3, OPRM1, CXCR5, CCR8, NPY, MTNR1B, CXCL11, PNOC, NMUR2, CXCL13, CXCR4, HTR1A, DRD2, CXCL8, AGT",1,"CHRM2",0,NA,0,"",1
"780",6772,"STAT1",195,"HighConf","Novel","Toll-like receptor signaling pathway, NOD-like receptor signaling pathway, Chemokine signaling pathway, Osteoclast differentiation, AGE-RAGE signaling pathway in diabetic complications, Thyroid hormone signaling pathway, Jak-STAT signaling pathway, Th17 cell differentiation, Th1 and Th2 cell differentiation",30,"PDGFRB, EPO, TNFRSF1A, PDGFRA, IRF9, CXCR4, IL12A, SOCS2, MAPK13, IL22, GATA3, IL12RB2, EBI3, CYLD, PTPN2, USP18, THPO, IL17A, CSF2, IL27RA, GNB2L1, UBE2I, RIPK1, EGFR, ISG15, EIF2AK2, RELA, RPS27A, UBC, BCL2L1",6,"RELA, PDGFRB, PDGFRA, EPO, EGFR, BCL2L1",1,"UBE2I",0,"",7
"781",3925,"STMN1",408,"MedConf","Novel","MAPK signaling pathway",5,"PRKAR2B, MAPK13, UBC, TUBA1A, TUBA4A",0,NA,0,NA,0,"",0
"782",10273,"STUB1",1,"HighConf","Novel",NA,12,"VCP, UBB, PSMA3, PARK2, SMAD1, EGFR, RPS27A, BAG1, SMAD4, CFTR, UBE2V2, UBC",1,"EGFR",0,NA,0,"",1
"783",53407,"STX18",629,"MedConf","Novel","Phagosome",1,"UBC",0,NA,0,NA,0,"",0
"784",51684,"SUFU",275,"HighConf","Novel",NA,3,"SIN3B, HDAC2, SIN3A",0,NA,0,NA,0,"",0
"785",6612,"SUMO3",35,"HighConf","RNA transport","RNA transport",8,"PCNA, UBE2I, TOP2A, PARP1, RANGAP1, RANBP2, USPL1, UBC",0,NA,3,"UBE2I, RANGAP1, RANBP2",0,"",3
"786",23353,"SUN1",565,"HighConf","Novel",NA,7,"SYCP3, SYCE1, SYNE2, UBE2I, ACACB, RAD21, UBC",0,NA,1,"UBE2I",0,"",1
"787",6839,"SUV39H1",130,"HighConf","Novel","Lysine degradation",5,"EXOSC10, RUNX1, RRP8, BAHD1, UBC",0,NA,0,NA,0,"",0
"788",79723,"SUV39H2",785,"HighConf","Novel","Lysine degradation",2,"PLOD3, EXOSC10",0,NA,0,NA,0,"",0
"789",51111,"SUV420H1",815,"MedConf","Novel",NA,1,"PLOD3",0,NA,0,NA,0,"",0
"790",23512,"SUZ12",323,"MedConf","Novel",NA,5,"EZH1, PHC2, SCML2, E2F3, HDAC2",0,NA,0,NA,0,"",0
"791",6840,"SVIL",101,"MedConf","Novel",NA,2,"LPXN, VCL",0,NA,0,NA,0,"",0
"792",93426,"SYCE1",839,"MedConf","Novel",NA,5,"SYCP3, RAD21, SYNE2, UBE2I, SUN1",0,NA,1,"UBE2I",0,"",1
"793",50511,"SYCP3",566,"MedConf","Novel",NA,6,"SYCE1, SYNE2, RAD21, UBE2I, SUN1, ATR",0,NA,1,"UBE2I",0,"",1
"794",6850,"SYK",57,"MedConf","PI3K-Akt signaling pathway","PI3K-Akt signaling pathway, NF-kappa B signaling pathway, Osteoclast differentiation, Fc gamma R-mediated phagocytosis, Fc epsilon RI signaling pathway, Phospholipase D signaling pathway, Platelet activation",20,"RELA, JUN, GAB2, ITGAV, RAP1A, CD28, RHOB, TLR4, PIK3R3, SHC2, HCLS1, PTK2B, PLA2G4A, KLRG1, ABI1, TRAT1, CLEC7A, CSF2, LAT, UBC",4,"TLR4, RELA, PIK3R3, ITGAV",0,NA,0,"",4
"795",23224,"SYNE2",431,"MedConf","Novel",NA,6,"SUN1, SYCP3, SYCE1, UBE2I, RAD21, UBC",0,NA,1,"UBE2I",0,"",1
"796",10460,"TACC3",743,"MedConf","RNA transport","RNA transport",1,"UBC",0,NA,0,NA,0,"",0
"797",6869,"TACR1",418,"HighConf","Novel","Neuroactive ligand-receptor interaction",20,"TACR3, GNA11, KALRN, AVPR1A, NMS, BDKRB1, KISS1, PROK1, TRH, LTB4R, MLNR, UTS2B, GPR4, XCL2, GNRH2, EDN1, AGT, NMUR2, ADRBK1, GNA15",0,NA,0,NA,0,"",0
"798",6870,"TACR3",442,"MedConf","Novel","Neuroactive ligand-receptor interaction",20,"GNA11, KALRN, AVPR1A, NMS, BDKRB1, KISS1, PROK1, TRH, LTB4R, MLNR, UTS2B, GPR4, XCL2, GNRH2, ADRBK1, AGT, NMUR2, EDN1, GNA15, TACR1",0,NA,0,NA,0,"",0
"799",6872,"TAF1",151,"MedConf","Novel",NA,15,"TAF4, TAF12, POLR2F, POLR2J, ASF1B, TBPL2, ASF1A, FHL2, PHF20, UBC, RELA, MAX, HCFC1, JUN, WDR5",1,"RELA",0,NA,0,"",1
"800",6883,"TAF12",164,"MedConf","Novel",NA,9,"POLR2F, POLR2J, TBPL2, JUN, MAX, TAF4, KAT2B, TAF1, CCND2",1,"CCND2",0,NA,0,"",1
"801",6874,"TAF4",152,"MedConf","Novel",NA,10,"TAF12, POLR2F, POLR2J, PHF20, SP1, HCFC1, TAF1, KAT2B, WDR5, MAX",0,NA,0,NA,0,"",0
"802",51347,"TAOK3",619,"MedConf","Novel","MAPK signaling pathway",1,"MAP2K6",0,NA,0,NA,0,"",0
"803",64786,"TBC1D15",755,"MedConf","Novel","Mitophagy - animal",1,"UBC",0,NA,0,NA,0,"",0
"804",9882,"TBC1D4",856,"MedConf","Novel","Thyroid hormone signaling pathway",4,"RAB14, YWHAH, SFN, YWHAG",2,"YWHAH, YWHAG",0,NA,0,"",2
"805",6902,"TBCA",703,"MedConf","Novel",NA,3,"UBC, TUBA4A, TUBA1A",0,NA,0,NA,0,"",0
"806",387332,"TBPL2",337,"MedConf","Novel",NA,5,"ELK4, TAF1, SPI1, TAF12, PCNA",0,NA,0,NA,0,"",0
"807",10312,"TCIRG1",454,"MedConf","Novel","Phagosome",5,"PPA1, TF, ATP6V0A4, UBC, ATP6V1B2",0,NA,0,NA,0,"",0
"808",7018,"TF",559,"MedConf","Novel",NA,5,"ATP6V0A4, ARNT, TCIRG1, ATP6V1B2, MIS12",0,NA,0,NA,0,"",0
"809",7033,"TFF3",854,"MedConf","Novel",NA,3,"EGFR, ARNT, RELA",2,"RELA, EGFR",0,NA,0,"",2
"810",7042,"TGFB2",158,"MedConf","Novel","Cytokine-cytokine receptor interaction, MAPK signaling pathway, Osteoclast differentiation, AGE-RAGE signaling pathway in diabetic complications, Cell cycle",10,"A2M, SMAD4, ALDOA, IGF2, PF4, SMAD6, SERPING1, JUN, MAP3K7, RELA",1,"RELA",0,NA,0,"",1
"811",9984,"THOC1",74,"MedConf","RNA transport","RNA transport, Spliceosome",9,"RRP9, SF3B2, USP13, THOC2, SAP30BP, THOC7, IK, RABGEF1, CHTOP",0,NA,2,"THOC7, THOC2",0,"",2
"812",57187,"THOC2",216,"MedConf","RNA transport","RNA transport, Spliceosome",8,"THOC7, MCM3AP, ZMYM3, CHTOP, THOC1, POLDIP3, SMAD4, UBC",0,NA,2,"THOC7, THOC1",0,"",2
"813",80145,"THOC7",438,"MedConf","RNA transport","RNA transport",5,"CHTOP, THOC2, THOC1, UBC, USP13",0,NA,2,"THOC2, THOC1",0,"",2
"814",7066,"THPO",722,"HighConf","Novel","Cytokine-cytokine receptor interaction, Hematopoietic cell lineage, Jak-STAT signaling pathway",1,"STAT1",0,NA,0,NA,0,"",0
"815",148022,"TICAM1",336,"MedConf","Novel","NF-kappa B signaling pathway, Toll-like receptor signaling pathway, NOD-like receptor signaling pathway",9,"NFKBIB, LY96, CFLAR, CD14, TLR4, UBC, RIPK1, RELA, IKBKB",3,"TLR4, RELA, IKBKB",0,NA,0,"",3
"816",54962,"TIPIN",671,"MedConf","Novel",NA,1,"ATR",0,NA,0,NA,0,"",0
"817",114609,"TIRAP",361,"HighConf","Novel","NF-kappa B signaling pathway, Toll-like receptor signaling pathway",11,"TLR2, TOLLIP, LY96, UBC, CD14, S100A8, TLR4, MAP3K7, EIF2AK2, IKBKB, MYD88",3,"TLR4, TLR2, IKBKB",0,NA,0,"",3
"818",84076,"TKTL2",581,"MedConf","Novel",NA,6,"G6PC, DERA, PGAM2, ALDOA, GAPDH, FBP1",1,"G6PC",0,NA,0,"",1
"819",7089,"TLE2",639,"MedConf","Novel",NA,3,"SNW1, RBPJ, KAT2B",0,NA,0,NA,0,"",0
"820",7097,"TLR2",436,"MedConf","PI3K-Akt signaling pathway","PI3K-Akt signaling pathway, Toll-like receptor signaling pathway, Phagosome",11,"TOLLIP, LY96, MYD88, TIRAP, TLR4, CD14, CXCR4, RELA, EGFR, MAP3K7, IKBKB",4,"TLR4, RELA, IKBKB, EGFR",0,NA,0,"",4
"821",7099,"TLR4",250,"HighConf","PI3K-Akt signaling pathway","PI3K-Akt signaling pathway, NF-kappa B signaling pathway, Toll-like receptor signaling pathway, NOD-like receptor signaling pathway, Phagosome",14,"MYD88, TICAM1, TIRAP, TLR2, TOLLIP, LY96, IKBKB, EIF2AK2, RELA, SYK, UBC, S100A8, MAP3K7, CD14",4,"TLR2, SYK, RELA, IKBKB",0,NA,0,"",4
"822",10972,"TMED10",210,"HighConf","Novel",NA,2,"SEC61A1, UBC",0,NA,0,NA,0,"",0
"823",23671,"TMEFF2",655,"MedConf","Novel",NA,2,"MAX, UBC",0,NA,0,NA,0,"",0
"824",3371,"TNC",382,"MedConf","PI3K-Akt signaling pathway","PI3K-Akt signaling pathway, Focal adhesion, ECM-receptor interaction",5,"ITGA5, ITGA1, ITGAV, PXN, ITGB1",4,"ITGB1, ITGAV, ITGA5, ITGA1",0,NA,0,"",4
"825",7132,"TNFRSF1A",271,"HighConf","Novel","NF-kappa B signaling pathway, Cytokine-cytokine receptor interaction, MAPK signaling pathway, TNF signaling pathway, Osteoclast differentiation, Sphingolipid signaling pathway, Apoptosis",13,"SMPD2, CYLD, MADD, IKBKB, GNB2L1, RIPK1, PSMD2, UBC, STAT1, RELA, MAP3K7, MAP2K6, MAP3K3",2,"RELA, IKBKB",0,NA,0,"",2
"826",63923,"TNN",816,"MedConf","PI3K-Akt signaling pathway","PI3K-Akt signaling pathway, Focal adhesion, ECM-receptor interaction",4,"ITGA1, ITGA5, ITGAV, ITGB1",4,"ITGB1, ITGAV, ITGA5, ITGA1",0,NA,0,"",4
"827",54472,"TOLLIP",464,"MedConf","Novel","Toll-like receptor signaling pathway",12,"LY96, IL1RN, IL1B, TLR2, CD14, EIF2AK2, UBC, IRAK1, MYD88, TLR4, IL1A, TIRAP",2,"TLR4, TLR2",0,NA,0,"",2
"828",7153,"TOP2A",149,"MedConf","Novel","Platinum drug resistance",10,"CSNK2A2, NFATC2IP, SETMAR, CDC5L, PCNA, UBC, LIN9, COPS5, SUMO3, LIN52",0,NA,1,"SUMO3",0,"",1
"829",6434,"TRA2B",624,"MedConf","Novel","Spliceosome",3,"SRSF2, UBC, SRSF3",0,NA,0,NA,0,"",0
"830",80342,"TRAF3IP3",363,"MedConf","Novel",NA,1,"DYNLL1",0,NA,0,NA,0,"",0
"831",50852,"TRAT1",734,"MedConf","Novel",NA,2,"PDPK1, SYK",2,"SYK, PDPK1",0,NA,0,"",2
"832",7200,"TRH",516,"HighConf","Novel",NA,20,"LTB4R, MLNR, UTS2B, GPR4, XCL2, GNRH2, GNA15, GNA11, BDKRB1, ADRBK1, PROK1, AVPR1A, NMS, TACR3, KALRN, NMUR2, KISS1, AGT, TACR1, EDN1",0,NA,0,NA,0,"",0
"833",7225,"TRPC6",441,"MedConf","Novel",NA,2,"GNA11, GNA15",0,NA,0,NA,0,"",0
"834",7251,"TSG101",276,"MedConf","Novel",NA,7,"VPS37C, VPS36, UBC, CHMP2A, RPS27A, UBB, EGFR",1,"EGFR",0,NA,0,"",1
"835",7276,"TTR",531,"MedConf","Novel","Thyroid hormone synthesis",6,"PRL, SEMG1, ODAM, MFGE8, CEBPD, FGA",1,"PRL",0,NA,0,"",1
"836",7846,"TUBA1A",196,"HighConf","Novel","Phagosome, Apoptosis",18,"TUBA4A, DYNC1I1, DYNC1H1, RILP, CEP152, DYNLL1, DYNC1I2, STMN1, PRKAR2B, CYLD, TBCA, CEP250, CCT2, YWHAG, UBC, USP32, EGFR, PLK1",2,"YWHAG, EGFR",0,NA,0,"",2
"837",7277,"TUBA4A",234,"MedConf","Novel","Phagosome, Apoptosis",16,"VCL, DYNC1I1, DYNC1H1, RILP, CEP152, DYNLL1, DYNC1I2, STMN1, PRKAR2B, TBCA, CEP250, UBC, PLK1, YWHAG, CCT2, TUBA1A",1,"YWHAG",0,NA,0,"",1
"838",221830,"TWISTNB",163,"MedConf","Novel",NA,4,"POLR2F, GUCY1B3, ITPA, GUCY2D",0,NA,0,NA,0,"",0
