"GeneSymbol","Replicate1","X","EntrezID","Zscore","NetworkDegree","Exp_Stat_Value","KEGGdb","LowestCSAscore","LowestCSAscoreCorrected","ZSdes","NAdes","CSAdes","ConfidenceCategory","KEGG.1","KEGG.class.iteration1","Network.1","Network.class.iteration1","KEGG.2","KEGG.class.iteration2","Network.2","Network.class.iteration2","KEGG.3","KEGG.class.iteration3","Network.3","Network.class.iteration3","KEGG.4","KEGG.class.iteration4","Network.4","Network.class.iteration4","Pathway"
"SKI",0,13347,6497,-0.842,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SKIDA1",0.5,7998,387640,-1.2,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SKIL",0,13352,6498,-0.385,0,1,"Absent",1,1,"0","0","0",NA,"No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SKIV2L",0,13356,6499,-0.688,0,1,"Present",1,1,"0","0","0",NA,"No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SKIV2L2",0,4825,23517,1.64,0,1,"Present",1.155,1.155,"0","0","0",NA,"No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SKOR1",0,8231,390598,1.553,0,0,"Absent",1.155,1.155,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SKOR2",0,13443,652991,-0.575,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SKP1",0,13358,6500,-0.84,0,1,"Present",1,1,"0","0","0",NA,"No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SKP2",0,13367,6502,-0.372,0,1,"Present",1,1,"0","0","0",NA,"No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SLA",0,13369,6503,0.243,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLA2",1,15879,84174,-1.995,0,1,"Absent",1.155,1.155,"HitbyZS","HitbyNA","HitbyCSA","HighConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf",NA
"SLAIN1",0,1622,122060,1.232,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLAMF1",0,13370,6504,0.62,0,1,"Absent",0.892,0.892,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLAMF6",0,1292,114836,1.568,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLAMF7",0,12286,57823,-0.453,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLAMF8",0,11721,56833,0.904,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLAMF9",0,16864,89886,0.088,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLBP",0,14535,7884,0.136,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC10A1",0,13501,6554,0.629,0,1,"Present",1,1,"0","0","0",NA,"No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SLC10A2",0.5,13502,6555,-2.03,0,0,"Present",1.155,1.155,"HitbyZS","HitbyNA","HitbyCSA",NA,"No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SLC10A3",0.5,15523,8273,-1.058,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC10A4",0,3761,201780,0.535,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC10A5",0,7454,347051,-0.472,0,0,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC10A6",0,7425,345274,0.618,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC10A7",0,15818,84068,-0.535,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC11A1",0.5,13503,6556,-1.794,0,1,"Present",1.155,1.155,"0","0","0",NA,"No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SLC11A2",0,9229,4891,-0.966,0,1,"Present",0.434,0.434,"0","0","0",NA,"No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SLC12A1",0,13504,6557,-0.141,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC12A2",0,13505,6558,-0.812,0,1,"Present",1,1,"0","0","0",NA,"No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SLC12A3",0,13506,6559,0.145,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC12A4",0,13508,6560,-0.089,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC12A5",0,12064,57468,1.453,0,1,"Absent",1.155,1.155,"0","0","0",NA,"No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SLC12A6",0,18105,9990,0.744,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC12A7",0,648,10723,0.902,0,0,"Present",1,1,"0","0","0",NA,"No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SLC12A8",0.5,16095,84561,-1.252,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC12A9",0,11832,56996,0.254,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC13A1",0,13509,6561,0.431,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC13A2",0.5,17001,9058,-1.329,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC13A3",0,13298,64849,1.961,0,1,"Absent",1.155,1.155,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC13A4",0.5,5626,26266,-2.233,0,0,"Absent",0.972,0.972,"HitbyZS","HitbyNA","HitbyCSA",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC13A5",0,6257,284111,0.631,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC14A1",0,13510,6563,0.623,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC14A2",0,15436,8170,-0.22,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC15A1",0,13511,6564,-0.239,0,1,"Present",1,1,"0","0","0",NA,"No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SLC15A2",0,13512,6565,0.56,0,0,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC15A3",0,9742,51296,0.58,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC15A4",0,1594,121260,-0.338,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC16A1",0,13513,6566,-0.949,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC16A10",1,1468,117247,-3.026,0,1,"Present",1.155,1.155,"HitbyZS","HitbyNA","HitbyCSA","HighConf","Yes","HighConf","No","HighConf","Yes","HighConf","No","HighConf","Yes","HighConf","No","HighConf","Yes","HighConf","No","HighConf","Thyroid hormone signaling pathway"
"SLC16A11",0,3144,162515,1.848,0,0,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC16A12",0.5,8002,387700,-1.155,0,1,"Absent",1.155,1.155,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC16A13",0,3736,201232,0.03,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC16A14",0,2803,151473,-0.504,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC16A2",0,13514,6567,-0.77,0,1,"Absent",1,1,"0","0","0",NA,"Yes","0","No","0","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"SLC16A3",0,17112,9123,0.321,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC16A4",0.5,17110,9122,-1.809,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC16A5",0,17109,9121,-0.764,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC16A6",0,17108,9120,-0.229,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC16A7",0,17242,9194,0.688,0,0,"Absent",0.589,0.589,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC16A8",0.5,4846,23539,-1.853,0,0,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC16A9",0,4090,220963,0.623,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC17A1",0.5,13515,6568,-1.494,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC17A2",0,234,10246,0.785,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC17A3",1,697,10786,-2.455,0,1,"Absent",1.155,1.155,"HitbyZS","HitbyNA","HitbyCSA","HighConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf",NA
"SLC17A4",0,50,10050,-0.784,0,0,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC17A5",0,5694,26503,0.273,0,1,"Present",1,1,"0","0","0",NA,"No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SLC17A6",0.5,11871,57084,-1.625,0,1,"Absent",1,1,"0","0","0",NA,"No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SLC17A7",0,11851,57030,2.194,0,1,"Absent",1.155,1.155,"0","0","0",NA,"No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SLC17A8",0.5,5027,246213,-1.139,0,0,"Absent",1,1,"0","0","0",NA,"No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SLC17A9",0,12903,63910,0.937,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC18A1",0,13518,6570,0.706,0,1,"Present",1,1,"0","0","0",NA,"No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SLC18A2",0.5,13519,6571,-1.398,1,1,"Present",1,1,"0","HitbyNA","HitbyCSA",NA,"No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SLC18A3",0,13520,6572,-0.011,0,0,"Absent",1,1,"0","0","0",NA,"No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SLC18B1",0,1439,116843,0.167,0,0,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC19A1",0,13521,6573,0.017,0,1,"Present",1,1,"0","0","0",NA,"No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SLC19A2",0,512,10560,1.46,0,1,"Present",1,1,"0","0","0",NA,"No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SLC19A3",0,15237,80704,1.492,0,1,"Present",1.155,1.155,"0","0","0",NA,"No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SLC1A1",0,13371,6505,0.985,0,0,"Present",1,1,"0","0","0",NA,"No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SLC1A2",0,13376,6506,-0.901,0,1,"Present",1,1,"0","0","0",NA,"No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SLC1A3",0,13380,6507,-0.889,0,1,"Absent",1,1,"0","0","0",NA,"No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SLC1A4",0,13387,6509,0.783,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC1A5",0,13391,6510,-0.064,0,1,"Present",1,1,"0","0","0",NA,"No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SLC1A6",0.5,13394,6511,-2.637,0,0,"Absent",1.155,1.155,"HitbyZS","HitbyNA","HitbyCSA",NA,"No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SLC1A7",0,13397,6512,-0.305,0,1,"Absent",1,1,"0","0","0",NA,"No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SLC20A1",0,13522,6574,1.1,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC20A2",0,13523,6575,2.402,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC22A1",0,13528,6580,0.148,0,1,"Present",1,1,"0","0","0",NA,"No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SLC22A10",0,8008,387775,1.088,0,1,"Absent",1.155,1.155,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC22A11",0.5,11442,55867,-1.001,1,1,"Absent",1,1,"0","HitbyNA","HitbyCSA",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC22A12",0,1386,116085,0.676,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC22A13",0,17525,9390,0.091,0,0,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC22A14",0,17523,9389,-0.568,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC22A15",0,11099,55356,-0.691,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC22A16",0,16435,85413,0.152,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC22A17",0,9758,51310,-0.908,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC22A18",0.5,9333,5002,-1.53,0,1,"Absent",1.155,1.155,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC22A2",0,13530,6582,-0.771,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC22A23",0,12806,63027,0.219,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC22A24",0.5,6163,283238,-1.322,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC22A25",0,7996,387601,-0.825,0,0,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC22A3",0,13529,6581,1.137,0,0,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC22A4",0,13531,6583,0.36,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC22A5",0,13532,6584,0.458,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC22A6",0,17485,9356,0.044,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC22A7",0,748,10864,-0.582,0,1,"Present",1,1,"0","0","0",NA,"No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SLC22A8",0,17515,9376,0.576,0,1,"Present",1,1,"0","0","0",NA,"No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SLC22A9",0,1255,114571,1.429,0,1,"Absent",1.155,1.155,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC23A1",0,18081,9963,1.125,0,1,"Present",1,1,"0","0","0",NA,"No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SLC23A2",0,18080,9962,-0.412,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC23A3",0,2795,151295,-0.383,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC24A1",0,17234,9187,0.305,0,1,"Present",1,1,"0","0","0",NA,"No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SLC24A2",0,5264,25769,1.514,0,0,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC24A3",0.5,12039,57419,-2.183,0,0,"Absent",0.483,0.483,"HitbyZS","HitbyNA","HitbyCSA",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC24A4",0,1655,123041,0.532,0,1,"Absent",1,1,"0","0","0",NA,"No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SLC24A5",0,6210,283652,0.552,0,0,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC25A1",0,13524,6576,-0.376,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC25A10",0.5,2563,1468,-1.835,5,1,"Present",0.404,0.404,"0","HitbyNA","HitbyCSA",NA,"No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SLC25A11",0,15799,8402,1.314,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC25A12",0,16518,8604,-0.778,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC25A13",0,157,10165,0.651,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC25A14",1,16911,9016,-2.632,0,1,"Absent",1,1,"HitbyZS","HitbyNA","HitbyCSA","HighConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf",NA
"SLC25A15",0,158,10166,-0.444,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC25A16",0,15215,8034,0.598,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC25A17",0,437,10478,0.559,0,1,"Present",1,1,"0","0","0",NA,"No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SLC25A18",0.5,15698,83733,-1.383,0,0,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC25A19",0,12591,60386,-0.969,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC25A2",0,15746,83884,-0.421,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC25A20",0,14533,788,1.093,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC25A21",0.5,16858,89874,-1.113,0,0,"Absent",0.868,0.868,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC25A22",0,14862,79751,1.601,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC25A23",0,14607,79085,0.683,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC25A24",0,6759,29957,-0.108,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC25A25",0,1273,114789,-0.433,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC25A26",0,1335,115286,-0.569,0,1,"Absent",1,1,"0","0","0",NA,"Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
